timestamp,machine_name,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2023-01-19 04:00:00,Packaging Machine,11.23,-6.3,60.2,118,Operational,Rain,0.148,0,0.82,0
2023-01-19 05:00:00,Packaging Machine,19.19,18.8,87.2,165,Operational,Cloudy,0.134,0,0.66,0
2023-01-19 06:00:00,Packaging Machine,7.52,11.5,38.2,50,Operational,Rain,0.184,0,0.93,0
2023-01-19 07:00:00,Packaging Machine,11.54,18.3,60.8,113,Operational,Rain,0.164,0,0.9,0
2023-01-19 08:00:00,Packaging Machine,19.62,23.2,22.5,150,Idle,Snow,0.172,2,0.0,0
2023-01-19 09:00:00,Packaging Machine,16.36,-5.5,30.5,97,Idle,Cloudy,0.156,30,0.0,1
2023-01-19 10:00:00,Packaging Machine,5.07,27.0,32.9,126,Operational,Cloudy,0.116,0,0.73,0
2023-01-19 11:00:00,Packaging Machine,11.9,13.5,80.0,54,Operational,Cloudy,0.199,0,0.54,0
2023-01-19 12:00:00,Packaging Machine,16.72,-4.1,25.9,165,Operational,Clear,0.127,0,0.84,0
2023-01-19 13:00:00,Packaging Machine,16.59,-4.0,27.2,192,Operational,Cloudy,0.138,0,0.91,0
2023-01-19 14:00:00,Packaging Machine,21.33,27.7,28.2,151,Operational,Clear,0.156,0,0.75,0
2023-01-19 15:00:00,Packaging Machine,4.21,-5.7,71.8,70,Operational,Cloudy,0.128,0,0.55,0
2023-01-19 16:00:00,Packaging Machine,21.45,13.9,65.2,135,Operational,Clear,0.173,0,0.98,0
2023-01-19 17:00:00,Packaging Machine,12.25,24.2,40.9,92,Operational,Cloudy,0.146,0,0.78,0
2023-01-19 18:00:00,Packaging Machine,4.24,15.7,69.1,59,Operational,Snow,0.175,0,0.57,0
2023-01-19 19:00:00,Packaging Machine,10.31,-8.8,56.3,55,Operational,Cloudy,0.103,0,0.76,0
2023-01-19 20:00:00,Packaging Machine,17.23,14.1,23.7,124,Maintenance,Cloudy,0.121,0,0.0,0
2023-01-19 21:00:00,Packaging Machine,15.61,25.8,41.8,168,Operational,Cloudy,0.189,0,0.9,0
2023-01-19 22:00:00,Packaging Machine,7.13,25.2,31.2,199,Idle,Snow,0.161,16,0.0,0
2023-01-19 23:00:00,Packaging Machine,10.27,8.5,83.6,114,Operational,Cloudy,0.141,0,0.76,0
2023-01-20 00:00:00,Packaging Machine,14.59,25.8,38.8,53,Idle,Rain,0.154,12,0.0,0
2023-01-20 01:00:00,Packaging Machine,14.47,27.8,56.8,77,Operational,Clear,0.105,0,0.9,0
2023-01-20 02:00:00,Packaging Machine,7.7,13.6,51.5,166,Idle,Clear,0.174,24,0.0,1
2023-01-20 03:00:00,Packaging Machine,5.06,-4.1,33.5,68,Operational,Rain,0.101,0,0.83,0
2023-01-20 04:00:00,Packaging Machine,12.45,2.2,30.5,173,Operational,Snow,0.15,0,0.75,0
2023-01-20 05:00:00,Packaging Machine,10.84,6.5,54.6,100,Idle,Clear,0.182,14,0.0,0
2023-01-20 06:00:00,Packaging Machine,11.26,-8.7,80.8,185,Operational,Clear,0.172,0,0.7,0
2023-01-20 07:00:00,Packaging Machine,21.44,3.2,63.1,163,Operational,Cloudy,0.145,0,0.73,0
2023-01-20 08:00:00,Packaging Machine,14.3,-7.4,84.7,63,Maintenance,Snow,0.14,0,0.0,0
2023-01-20 09:00:00,Packaging Machine,12.24,24.4,41.9,56,Operational,Clear,0.152,0,0.73,0
2023-01-20 10:00:00,Packaging Machine,18.96,-7.5,87.6,118,Operational,Clear,0.179,0,0.65,0
2023-01-20 11:00:00,Packaging Machine,21.14,3.0,60.1,141,Operational,Cloudy,0.193,0,0.63,0
2023-01-20 12:00:00,Packaging Machine,10.06,17.3,70.7,164,Operational,Rain,0.141,0,0.59,0
2023-01-20 13:00:00,Packaging Machine,18.85,21.5,80.5,109,Operational,Snow,0.167,0,0.67,0
2023-01-20 14:00:00,Packaging Machine,20.6,19.7,80.5,194,Idle,Snow,0.141,11,0.0,0
2023-01-20 15:00:00,Packaging Machine,17.3,31.4,78.5,91,Operational,Clear,0.19,0,0.7,0
2023-01-20 16:00:00,Packaging Machine,6.27,28.7,59.9,172,Idle,Clear,0.164,26,0.0,1
2023-01-20 17:00:00,Packaging Machine,19.92,11.2,39.3,104,Idle,Snow,0.106,7,0.0,0
2023-01-20 18:00:00,Packaging Machine,7.52,32.6,31.1,50,Idle,Clear,0.142,9,0.0,0
2023-01-20 19:00:00,Packaging Machine,29.57,22.9,35.1,199,Operational,Cloudy,0.175,0,0.89,0
2023-01-20 20:00:00,Packaging Machine,24.2,-5.2,53.3,153,Maintenance,Rain,0.127,0,0.0,0
2023-01-20 21:00:00,Packaging Machine,23.42,-3.5,54.0,148,Idle,Cloudy,0.149,20,0.0,0
2023-01-20 22:00:00,Packaging Machine,25.26,8.2,65.5,166,Operational,Cloudy,0.105,0,0.58,0
2023-01-20 23:00:00,Packaging Machine,9.05,-4.0,26.0,105,Maintenance,Snow,0.123,0,0.0,0
2023-01-21 00:00:00,Packaging Machine,13.58,14.7,42.9,159,Operational,Rain,0.194,0,0.58,0
2023-01-21 01:00:00,Packaging Machine,14.0,7.5,38.0,119,Operational,Rain,0.174,0,0.91,0
2023-01-21 02:00:00,Packaging Machine,16.56,13.2,79.8,100,Idle,Snow,0.116,27,0.0,1
2023-01-21 03:00:00,Packaging Machine,27.83,1.0,67.0,184,Operational,Snow,0.138,0,0.61,0
2023-01-21 04:00:00,Packaging Machine,16.07,29.1,34.0,112,Idle,Rain,0.103,27,0.0,1
2023-01-21 05:00:00,Packaging Machine,19.73,-9.1,51.6,172,Operational,Cloudy,0.114,0,0.88,0
2023-01-21 06:00:00,Packaging Machine,13.0,-4.2,57.4,191,Operational,Clear,0.175,0,0.9,0
2023-01-21 07:00:00,Packaging Machine,19.74,-7.0,33.5,116,Idle,Rain,0.142,8,0.0,0
2023-01-21 08:00:00,Packaging Machine,29.58,11.5,31.8,197,Operational,Clear,0.192,0,0.5,0
2023-01-21 09:00:00,Packaging Machine,14.86,14.8,81.1,173,Maintenance,Cloudy,0.144,0,0.0,0
2023-01-21 10:00:00,Packaging Machine,21.8,7.1,22.0,162,Maintenance,Cloudy,0.146,0,0.0,0
2023-01-21 11:00:00,Packaging Machine,12.49,13.9,37.9,51,Operational,Clear,0.179,0,0.78,0
2023-01-21 12:00:00,Packaging Machine,22.56,30.7,28.1,172,Idle,Snow,0.156,14,0.0,0
2023-01-21 13:00:00,Packaging Machine,8.02,0.4,29.3,82,Operational,Clear,0.186,0,0.89,0
2023-01-21 14:00:00,Packaging Machine,24.0,19.0,26.3,149,Operational,Clear,0.131,0,0.8,0
2023-01-21 15:00:00,Packaging Machine,18.04,26.1,29.3,150,Operational,Rain,0.103,0,0.55,0
2023-01-21 16:00:00,Packaging Machine,13.54,22.5,30.9,144,Idle,Cloudy,0.125,9,0.0,0
2023-01-21 17:00:00,Packaging Machine,20.26,9.0,25.4,152,Operational,Cloudy,0.108,0,0.92,0
2023-01-21 18:00:00,Packaging Machine,13.67,19.8,49.2,53,Operational,Snow,0.119,0,0.63,0
2023-01-21 19:00:00,Packaging Machine,23.05,-3.8,46.7,133,Operational,Clear,0.116,0,0.92,0
2023-01-21 20:00:00,Packaging Machine,19.98,19.3,21.1,109,Operational,Rain,0.197,0,0.96,0
2023-01-21 21:00:00,Packaging Machine,10.98,12.6,35.4,114,Operational,Cloudy,0.161,0,0.69,0
2023-01-21 22:00:00,Packaging Machine,6.43,21.9,75.7,75,Idle,Cloudy,0.14,12,0.0,0
2023-01-21 23:00:00,Packaging Machine,14.27,33.1,37.5,199,Maintenance,Snow,0.104,0,0.0,0
2023-01-22 00:00:00,Packaging Machine,6.49,5.0,46.0,132,Operational,Clear,0.1,0,0.79,0
2023-01-22 01:00:00,Packaging Machine,20.78,3.6,21.2,134,Operational,Rain,0.158,0,0.59,0
2023-01-22 02:00:00,Packaging Machine,9.51,28.9,37.8,149,Maintenance,Clear,0.189,0,0.0,0
2023-01-22 03:00:00,Packaging Machine,13.65,-1.9,81.5,62,Operational,Clear,0.131,0,0.52,0
2023-01-22 04:00:00,Packaging Machine,14.97,-6.3,27.7,64,Operational,Snow,0.14,0,0.52,0
2023-01-22 05:00:00,Packaging Machine,10.01,15.0,34.6,158,Operational,Clear,0.116,0,0.88,0
2023-01-22 06:00:00,Packaging Machine,8.06,-10.0,50.7,199,Operational,Snow,0.155,0,0.67,0
2023-01-22 07:00:00,Packaging Machine,14.05,-8.7,52.3,114,Maintenance,Clear,0.125,0,0.0,0
2023-01-22 08:00:00,Packaging Machine,14.79,24.4,46.0,85,Maintenance,Rain,0.158,0,0.0,0
2023-01-22 09:00:00,Packaging Machine,5.23,29.1,58.3,50,Operational,Rain,0.182,0,0.89,0
2023-01-22 10:00:00,Packaging Machine,13.39,33.8,26.6,99,Operational,Snow,0.149,0,0.84,0
2023-01-22 11:00:00,Packaging Machine,18.42,34.1,57.3,146,Idle,Clear,0.135,24,0.0,1
2023-01-22 12:00:00,Packaging Machine,6.76,3.5,43.5,193,Idle,Cloudy,0.128,4,0.0,0
2023-01-22 13:00:00,Packaging Machine,11.37,-2.2,52.0,100,Operational,Rain,0.177,0,0.75,0
2023-01-22 14:00:00,Packaging Machine,14.82,10.8,36.2,68,Operational,Snow,0.109,0,0.99,0
2023-01-22 15:00:00,Packaging Machine,13.78,11.4,33.0,185,Operational,Cloudy,0.102,0,0.58,0
2023-01-22 16:00:00,Packaging Machine,6.44,5.1,58.8,112,Operational,Cloudy,0.168,0,0.92,0
2023-01-22 17:00:00,Packaging Machine,7.19,15.8,40.8,142,Maintenance,Cloudy,0.102,0,0.0,0
2023-01-22 18:00:00,Packaging Machine,9.7,22.9,64.0,67,Operational,Rain,0.11,0,0.6,0
2023-01-22 19:00:00,Packaging Machine,16.3,26.7,53.6,68,Idle,Rain,0.2,28,0.0,1
2023-01-22 20:00:00,Packaging Machine,7.12,26.0,38.1,85,Operational,Rain,0.125,0,0.99,0
2023-01-22 21:00:00,Packaging Machine,16.44,5.1,69.5,70,Operational,Cloudy,0.182,0,0.8,0
2023-01-22 22:00:00,Packaging Machine,13.24,-2.4,32.2,123,Operational,Cloudy,0.195,0,0.95,0
2023-01-22 23:00:00,Packaging Machine,11.14,-2.5,40.1,66,Operational,Rain,0.148,0,0.56,0
2023-01-23 00:00:00,Packaging Machine,15.09,6.6,86.8,57,Operational,Cloudy,0.156,0,0.82,0
2023-01-23 01:00:00,Packaging Machine,5.25,-0.0,71.9,117,Idle,Cloudy,0.122,19,0.0,0
2023-01-23 02:00:00,Packaging Machine,18.57,-9.7,47.0,111,Operational,Rain,0.198,0,0.83,0
2023-01-23 03:00:00,Packaging Machine,14.24,23.5,38.4,131,Maintenance,Clear,0.174,0,0.0,0
2023-01-23 04:00:00,Packaging Machine,20.21,12.4,26.2,155,Idle,Cloudy,0.122,8,0.0,0
2023-01-23 05:00:00,Packaging Machine,3.97,-5.6,53.5,53,Idle,Rain,0.163,7,0.0,0
2023-01-23 06:00:00,Packaging Machine,28.86,18.8,38.0,197,Operational,Rain,0.182,0,0.55,0
2023-01-23 07:00:00,Packaging Machine,15.6,23.7,44.7,95,Maintenance,Rain,0.18,0,0.0,0
2023-01-23 08:00:00,Packaging Machine,25.46,-3.2,66.3,186,Operational,Cloudy,0.132,0,0.54,0
2023-01-23 09:00:00,Packaging Machine,5.41,-8.8,27.7,166,Maintenance,Rain,0.133,0,0.0,0
2023-01-23 10:00:00,Packaging Machine,17.81,3.5,27.7,147,Idle,Rain,0.199,14,0.0,0
2023-01-23 11:00:00,Packaging Machine,24.4,30.5,37.7,199,Operational,Snow,0.194,0,0.95,0
2023-01-23 12:00:00,Packaging Machine,8.34,29.8,75.1,92,Maintenance,Snow,0.108,0,0.0,0
2023-01-23 13:00:00,Packaging Machine,19.68,12.0,23.8,97,Maintenance,Cloudy,0.136,0,0.0,0
2023-01-23 14:00:00,Packaging Machine,11.37,33.1,74.1,115,Operational,Snow,0.112,0,0.62,0
2023-01-23 15:00:00,Packaging Machine,20.95,20.3,78.1,113,Idle,Cloudy,0.113,24,0.0,1
2023-01-23 16:00:00,Packaging Machine,11.76,-3.0,23.0,188,Operational,Clear,0.182,0,0.6,0
2023-01-23 17:00:00,Packaging Machine,8.25,14.7,51.2,79,Operational,Rain,0.162,0,0.75,0
2023-01-23 18:00:00,Packaging Machine,8.73,5.1,68.2,106,Operational,Snow,0.164,0,0.98,0
2023-01-23 19:00:00,Packaging Machine,12.45,22.8,49.3,56,Operational,Clear,0.181,0,0.66,0
2023-01-23 20:00:00,Packaging Machine,19.83,21.7,50.4,132,Operational,Cloudy,0.13,0,0.97,0
2023-01-23 21:00:00,Packaging Machine,9.16,15.9,44.7,71,Idle,Snow,0.135,22,0.0,1
2023-01-23 22:00:00,Packaging Machine,10.93,-3.4,24.8,139,Operational,Clear,0.146,0,0.68,0
2023-01-23 23:00:00,Packaging Machine,7.86,-9.4,60.5,149,Operational,Rain,0.121,0,0.56,0
2023-01-24 00:00:00,Packaging Machine,11.06,13.4,26.7,173,Operational,Clear,0.145,0,0.58,0
2023-01-24 01:00:00,Packaging Machine,17.15,10.1,44.0,93,Maintenance,Clear,0.179,0,0.0,0
2023-01-24 02:00:00,Packaging Machine,12.41,34.7,57.0,88,Operational,Snow,0.195,0,0.7,0
2023-01-24 03:00:00,Packaging Machine,15.85,15.0,46.5,149,Maintenance,Cloudy,0.108,0,0.0,0
2023-01-24 04:00:00,Packaging Machine,4.88,25.3,89.0,93,Operational,Rain,0.18,0,0.62,0
2023-01-24 05:00:00,Packaging Machine,5.91,-1.1,68.5,151,Operational,Clear,0.146,0,0.5,0
2023-01-24 06:00:00,Packaging Machine,19.11,14.9,52.3,105,Operational,Snow,0.172,0,0.56,0
2023-01-24 07:00:00,Packaging Machine,21.85,6.0,85.2,180,Operational,Clear,0.159,0,0.78,0
2023-01-24 08:00:00,Packaging Machine,15.86,7.9,61.0,94,Operational,Snow,0.113,0,0.98,0
2023-01-24 09:00:00,Packaging Machine,6.55,0.8,51.3,200,Operational,Cloudy,0.155,0,0.69,0
2023-01-24 10:00:00,Packaging Machine,14.59,1.2,89.0,169,Idle,Cloudy,0.141,29,0.0,1
2023-01-24 11:00:00,Packaging Machine,15.23,10.8,28.1,196,Operational,Snow,0.134,0,0.73,0
2023-01-24 12:00:00,Packaging Machine,18.87,28.5,33.5,175,Idle,Snow,0.104,24,0.0,1
2023-01-24 13:00:00,Packaging Machine,6.17,4.3,53.1,138,Operational,Rain,0.154,0,0.66,0
2023-01-24 14:00:00,Packaging Machine,8.5,34.7,64.2,115,Idle,Snow,0.11,21,0.0,1
2023-01-24 15:00:00,Packaging Machine,12.72,-8.2,26.4,71,Operational,Cloudy,0.185,0,0.58,0
2023-01-24 16:00:00,Packaging Machine,14.67,8.1,44.8,105,Maintenance,Cloudy,0.118,0,0.0,0
2023-01-24 17:00:00,Packaging Machine,14.75,32.9,71.0,53,Operational,Cloudy,0.128,0,0.79,0
2023-01-24 18:00:00,Packaging Machine,4.06,23.0,69.8,87,Maintenance,Cloudy,0.2,0,0.0,0
2023-01-24 19:00:00,Packaging Machine,17.01,31.8,28.4,168,Idle,Clear,0.131,3,0.0,0
2023-01-24 20:00:00,Packaging Machine,7.24,29.6,68.8,91,Operational,Snow,0.103,0,0.65,0
2023-01-24 21:00:00,Packaging Machine,13.54,-8.3,29.9,91,Operational,Clear,0.175,0,0.73,0
2023-01-24 22:00:00,Packaging Machine,6.94,17.0,30.9,53,Operational,Snow,0.171,0,0.68,0
2023-01-24 23:00:00,Packaging Machine,16.96,5.7,33.6,151,Maintenance,Clear,0.181,0,0.0,0
2023-01-25 00:00:00,Packaging Machine,24.38,11.1,28.1,180,Operational,Rain,0.107,0,0.74,0
2023-01-25 01:00:00,Packaging Machine,16.91,1.7,85.5,114,Maintenance,Rain,0.157,0,0.0,0
2023-01-25 02:00:00,Packaging Machine,8.91,20.0,57.3,180,Operational,Rain,0.171,0,0.75,0
2023-01-25 03:00:00,Packaging Machine,5.58,18.5,23.2,78,Operational,Cloudy,0.159,0,0.73,0
2023-01-25 04:00:00,Packaging Machine,19.96,0.2,36.9,183,Operational,Clear,0.106,0,0.72,0
2023-01-25 05:00:00,Packaging Machine,16.53,13.5,41.6,93,Operational,Rain,0.106,0,0.93,0
2023-01-25 06:00:00,Packaging Machine,24.33,22.5,51.2,159,Maintenance,Snow,0.17,0,0.0,0
2023-01-25 07:00:00,Packaging Machine,16.25,31.9,53.1,189,Operational,Rain,0.153,0,0.53,0
2023-01-25 08:00:00,Packaging Machine,10.41,30.9,66.7,50,Operational,Clear,0.193,0,1.0,0
2023-01-25 09:00:00,Packaging Machine,11.02,-2.6,72.4,66,Operational,Clear,0.146,0,0.99,0
2023-01-25 10:00:00,Packaging Machine,14.68,28.3,68.8,190,Operational,Cloudy,0.167,0,0.77,0
2023-01-25 11:00:00,Packaging Machine,7.91,1.2,51.5,114,Idle,Clear,0.15,13,0.0,0
2023-01-25 12:00:00,Packaging Machine,15.52,22.4,22.6,91,Operational,Cloudy,0.102,0,0.76,0
2023-01-25 13:00:00,Packaging Machine,16.42,15.8,73.3,103,Operational,Snow,0.142,0,0.53,0
2023-01-25 14:00:00,Packaging Machine,7.74,21.2,55.8,66,Operational,Snow,0.123,0,0.56,0
2023-01-25 15:00:00,Packaging Machine,13.97,3.3,52.1,140,Operational,Clear,0.158,0,0.68,0
2023-01-25 16:00:00,Packaging Machine,8.3,31.4,54.7,54,Maintenance,Clear,0.105,0,0.0,0
2023-01-25 17:00:00,Packaging Machine,10.53,17.0,62.2,58,Operational,Snow,0.189,0,0.88,0
2023-01-25 18:00:00,Packaging Machine,13.04,29.0,24.2,187,Idle,Rain,0.132,4,0.0,0
2023-01-25 19:00:00,Packaging Machine,21.29,19.6,51.4,159,Idle,Rain,0.138,22,0.0,1
2023-01-25 20:00:00,Packaging Machine,5.6,-0.0,40.4,62,Operational,Cloudy,0.12,0,0.61,0
2023-01-25 21:00:00,Packaging Machine,7.9,-9.3,70.1,52,Maintenance,Rain,0.102,0,0.0,0
2023-01-25 22:00:00,Packaging Machine,11.14,6.7,83.4,83,Operational,Clear,0.199,0,0.77,0
2023-01-25 23:00:00,Packaging Machine,8.16,33.3,34.1,89,Idle,Rain,0.17,0,0.0,0
2023-01-26 00:00:00,Packaging Machine,12.73,34.4,77.8,98,Operational,Rain,0.109,0,0.68,0
2023-01-26 01:00:00,Packaging Machine,8.95,-6.1,41.8,120,Operational,Cloudy,0.139,0,0.92,0
2023-01-26 02:00:00,Packaging Machine,9.57,-3.2,41.4,134,Idle,Clear,0.13,13,0.0,0
2023-01-26 03:00:00,Packaging Machine,28.24,6.2,37.1,196,Operational,Clear,0.142,0,0.56,0
2023-01-26 04:00:00,Packaging Machine,6.64,11.0,32.9,78,Idle,Cloudy,0.129,7,0.0,0
2023-01-26 05:00:00,Packaging Machine,15.09,-4.4,70.5,81,Operational,Cloudy,0.139,0,0.84,0
2023-01-26 06:00:00,Packaging Machine,12.84,7.5,31.5,148,Idle,Cloudy,0.156,23,0.0,1
2023-01-26 07:00:00,Packaging Machine,18.11,-8.2,65.8,128,Operational,Rain,0.186,0,0.55,0
2023-01-26 08:00:00,Packaging Machine,14.09,-10.0,25.1,50,Operational,Snow,0.177,0,0.92,0
2023-01-26 09:00:00,Packaging Machine,9.39,13.3,56.9,114,Operational,Clear,0.184,0,0.91,0
2023-01-26 10:00:00,Packaging Machine,19.69,7.6,43.0,149,Operational,Cloudy,0.103,0,0.93,0
2023-01-26 11:00:00,Packaging Machine,15.96,10.1,50.9,117,Operational,Clear,0.165,0,0.63,0
2023-01-26 12:00:00,Packaging Machine,9.75,32.4,89.0,57,Operational,Snow,0.156,0,0.78,0
2023-01-26 13:00:00,Packaging Machine,8.87,11.9,86.2,124,Idle,Snow,0.111,17,0.0,0
2023-01-26 14:00:00,Packaging Machine,12.55,31.8,34.9,57,Operational,Clear,0.12,0,0.98,0
2023-01-26 15:00:00,Packaging Machine,26.42,25.6,84.3,175,Operational,Rain,0.108,0,0.72,0
2023-01-26 16:00:00,Packaging Machine,11.72,19.2,76.2,198,Maintenance,Rain,0.191,0,0.0,0
2023-01-26 17:00:00,Packaging Machine,17.21,-0.1,80.6,182,Operational,Rain,0.152,0,0.69,0
2023-01-26 18:00:00,Packaging Machine,12.18,-5.3,44.3,125,Operational,Snow,0.148,0,0.87,0
2023-01-26 19:00:00,Packaging Machine,13.97,5.8,48.5,51,Operational,Clear,0.175,0,0.51,0
2023-01-26 20:00:00,Packaging Machine,24.18,26.5,89.3,154,Operational,Cloudy,0.184,0,0.81,0
2023-01-26 21:00:00,Packaging Machine,13.24,2.5,65.8,75,Idle,Rain,0.128,3,0.0,0
2023-01-26 22:00:00,Packaging Machine,16.68,1.5,47.8,134,Idle,Snow,0.129,11,0.0,0
2023-01-26 23:00:00,Packaging Machine,8.29,15.0,82.9,90,Operational,Rain,0.197,0,0.74,0
2023-01-27 00:00:00,Packaging Machine,8.67,-5.5,23.9,84,Operational,Clear,0.126,0,0.92,0
2023-01-27 01:00:00,Packaging Machine,15.64,23.2,81.9,133,Operational,Rain,0.144,0,0.64,0
2023-01-27 02:00:00,Packaging Machine,13.68,16.2,63.3,166,Operational,Snow,0.194,0,0.82,0
2023-01-27 03:00:00,Packaging Machine,9.52,27.7,63.4,110,Operational,Snow,0.174,0,0.62,0
2023-01-27 04:00:00,Packaging Machine,5.25,16.8,48.2,64,Maintenance,Snow,0.141,0,0.0,0
2023-01-27 05:00:00,Packaging Machine,23.8,4.0,27.9,177,Maintenance,Rain,0.15,0,0.0,0
2023-01-27 06:00:00,Packaging Machine,19.05,5.6,55.3,137,Idle,Rain,0.102,19,0.0,0
2023-01-27 07:00:00,Packaging Machine,22.22,14.6,53.5,143,Operational,Clear,0.156,0,0.57,0
2023-01-27 08:00:00,Packaging Machine,4.07,7.5,63.5,72,Operational,Snow,0.188,0,0.53,0
2023-01-27 09:00:00,Packaging Machine,14.19,-8.6,20.1,90,Idle,Snow,0.146,16,0.0,0
2023-01-27 10:00:00,Packaging Machine,9.45,-5.4,79.9,161,Idle,Cloudy,0.133,14,0.0,0
2023-01-27 11:00:00,Packaging Machine,23.31,-2.0,84.9,189,Operational,Rain,0.172,0,0.52,0
2023-01-27 12:00:00,Packaging Machine,12.75,13.5,60.3,152,Operational,Clear,0.132,0,0.93,0
2023-01-27 13:00:00,Packaging Machine,13.55,-9.0,63.8,163,Operational,Clear,0.167,0,0.6,0
2023-01-27 14:00:00,Packaging Machine,20.66,0.7,61.1,110,Operational,Snow,0.197,0,0.62,0
2023-01-27 15:00:00,Packaging Machine,15.33,-5.4,61.3,186,Idle,Clear,0.176,22,0.0,1
2023-01-27 16:00:00,Packaging Machine,19.36,13.8,55.7,170,Operational,Cloudy,0.113,0,0.84,0
2023-01-27 17:00:00,Packaging Machine,5.19,12.0,77.4,67,Idle,Snow,0.13,26,0.0,1
2023-01-27 18:00:00,Packaging Machine,17.26,32.8,58.7,83,Operational,Rain,0.169,0,0.96,0
2023-01-27 19:00:00,Packaging Machine,20.54,4.3,26.3,144,Maintenance,Snow,0.18,0,0.0,0
2023-01-27 20:00:00,Packaging Machine,20.97,17.8,60.6,125,Operational,Snow,0.118,0,0.81,0
2023-01-27 21:00:00,Packaging Machine,10.78,-7.8,29.9,96,Operational,Snow,0.182,0,0.87,0
2023-01-27 22:00:00,Packaging Machine,14.85,33.8,23.1,194,Operational,Snow,0.116,0,0.52,0
2023-01-27 23:00:00,Packaging Machine,14.1,1.9,37.1,163,Operational,Clear,0.114,0,0.74,0
2023-01-28 00:00:00,Packaging Machine,15.47,31.4,72.4,77,Operational,Cloudy,0.18,0,0.69,0
2023-01-28 01:00:00,Packaging Machine,10.57,21.9,72.8,190,Operational,Snow,0.186,0,0.73,0
2023-01-28 02:00:00,Packaging Machine,17.35,-9.3,65.0,134,Operational,Rain,0.155,0,0.61,0
2023-01-28 03:00:00,Packaging Machine,25.77,11.7,48.0,163,Idle,Snow,0.182,24,0.0,1
2023-01-28 04:00:00,Packaging Machine,8.18,24.3,32.7,76,Operational,Cloudy,0.138,0,0.75,0
2023-01-28 05:00:00,Packaging Machine,7.29,-8.6,61.5,50,Operational,Snow,0.156,0,0.5,0
2023-01-28 06:00:00,Packaging Machine,17.12,4.5,73.8,185,Operational,Clear,0.179,0,0.85,0
2023-01-28 07:00:00,Packaging Machine,7.24,28.5,20.5,77,Idle,Rain,0.155,5,0.0,0
2023-01-28 08:00:00,Packaging Machine,10.12,32.3,67.6,79,Idle,Rain,0.113,12,0.0,0
2023-01-28 09:00:00,Packaging Machine,23.28,12.2,50.9,183,Operational,Cloudy,0.141,0,0.66,0
2023-01-28 10:00:00,Packaging Machine,9.1,-6.0,23.3,65,Operational,Rain,0.135,0,0.78,0
2023-01-28 11:00:00,Packaging Machine,13.07,22.0,22.8,119,Operational,Clear,0.186,0,0.73,0
2023-01-28 12:00:00,Packaging Machine,9.37,13.5,54.1,83,Operational,Rain,0.111,0,0.56,0
2023-01-28 13:00:00,Packaging Machine,6.35,-1.9,75.5,51,Operational,Cloudy,0.195,0,0.91,0
2023-01-28 14:00:00,Packaging Machine,5.26,20.8,70.4,121,Operational,Clear,0.157,0,0.97,0
2023-01-28 15:00:00,Packaging Machine,4.32,-8.2,40.4,79,Idle,Cloudy,0.157,18,0.0,0
2023-01-28 16:00:00,Packaging Machine,14.12,-4.8,53.5,82,Operational,Snow,0.116,0,0.88,0
2023-01-28 17:00:00,Packaging Machine,10.6,-7.3,30.5,150,Maintenance,Rain,0.18,0,0.0,0
2023-01-28 18:00:00,Packaging Machine,5.64,28.3,35.4,104,Operational,Cloudy,0.185,0,0.82,0
2023-01-28 19:00:00,Packaging Machine,25.86,-2.9,59.0,188,Idle,Snow,0.107,28,0.0,1
2023-01-28 20:00:00,Packaging Machine,13.5,-6.2,39.2,87,Operational,Cloudy,0.118,0,0.91,0
2023-01-28 21:00:00,Packaging Machine,8.23,23.8,59.3,181,Operational,Snow,0.199,0,0.75,0
2023-01-28 22:00:00,Packaging Machine,18.71,10.3,89.7,110,Maintenance,Cloudy,0.146,0,0.0,0
2023-01-28 23:00:00,Packaging Machine,23.62,8.8,26.7,151,Operational,Clear,0.184,0,0.66,0
2023-01-29 00:00:00,Packaging Machine,11.28,23.9,73.4,195,Operational,Clear,0.161,0,0.63,0
2023-01-29 01:00:00,Packaging Machine,19.85,25.5,30.8,170,Operational,Snow,0.133,0,0.52,0
2023-01-29 02:00:00,Packaging Machine,11.72,-4.4,65.8,199,Maintenance,Snow,0.163,0,0.0,0
2023-01-29 03:00:00,Packaging Machine,13.08,8.7,68.5,120,Operational,Snow,0.131,0,0.57,0
2023-01-29 04:00:00,Packaging Machine,18.15,5.3,64.4,129,Operational,Clear,0.116,0,0.83,0
2023-01-29 05:00:00,Packaging Machine,16.56,-1.9,35.5,165,Operational,Rain,0.129,0,0.83,0
2023-01-29 06:00:00,Packaging Machine,17.0,33.0,30.4,159,Operational,Snow,0.192,0,0.59,0
2023-01-29 07:00:00,Packaging Machine,15.84,6.5,28.7,122,Operational,Snow,0.167,0,0.83,0
2023-01-29 08:00:00,Packaging Machine,6.06,14.4,72.2,165,Idle,Clear,0.196,22,0.0,1
2023-01-29 09:00:00,Packaging Machine,23.82,-0.0,28.5,150,Operational,Snow,0.183,0,0.88,0
2023-01-29 10:00:00,Packaging Machine,14.64,-5.3,76.5,113,Operational,Rain,0.173,0,0.99,0
2023-01-29 11:00:00,Packaging Machine,22.64,-1.3,55.3,182,Operational,Clear,0.143,0,0.53,0
